# File: A221.bio_tech_land_alloc.csv
# Title: Biochar technology land allocation for 2025
# Units: thous km2
# Description: Model output from GCAM v8.7 run reference case for detailed land allocation in each region for biomass only (2025)
# Source: RGCAM output
# Column types: cccnc
# ----------
scenario,region,LandLeaf,allocation,Units
Reference,Southeast Asia,biomassGrass_GangesR_RFD_hi,9.37039E-06,thous km2
Reference,Southeast Asia,biomassGrass_GangesR_RFD_lo,0.000013841,thous km2
Reference,Southeast Asia,biomassGrass_Hong_IRR_hi,0.000170012,thous km2
Reference,Southeast Asia,biomassGrass_Hong_IRR_lo,0.000253114,thous km2
Reference,Southeast Asia,biomassGrass_Hong_RFD_hi,0.00110724,thous km2
Reference,Southeast Asia,biomassGrass_Hong_RFD_lo,0.00164954,thous km2
Reference,Southeast Asia,biomassGrass_IdnE_IRR_hi,0.00E+00,thous km2
Reference,Southeast Asia,biomassGrass_IdnE_IRR_lo,0.00E+00,thous km2
Reference,Southeast Asia,biomassGrass_IdnE_RFD_hi,6.40607E-05,thous km2
Reference,Southeast Asia,biomassGrass_IdnE_RFD_lo,9.58323E-05,thous km2
Reference,Southeast Asia,biomassGrass_IrianJaya_IRR_hi,0,thous km2
Reference,Southeast Asia,biomassGrass_IrianJaya_IRR_lo,0,thous km2
Reference,Southeast Asia,biomassGrass_IrianJaya_RFD_hi,0.00410201,thous km2
Reference,Southeast Asia,biomassGrass_IrianJaya_RFD_lo,0.00613645,thous km2
Reference,Southeast Asia,biomassGrass_IrrawaddyR_IRR_hi,0.000558007,thous km2
Reference,Southeast Asia,biomassGrass_IrrawaddyR_IRR_lo,0.000830369,thous km2
Reference,Southeast Asia,biomassGrass_IrrawaddyR_RFD_hi,0.00918381,thous km2
Reference,Southeast Asia,biomassGrass_IrrawaddyR_RFD_lo,0.0135678,thous km2
Reference,Southeast Asia,biomassGrass_JavaTimor_IRR_hi,6.42685E-05,thous km2
Reference,Southeast Asia,biomassGrass_JavaTimor_IRR_lo,9.62385E-05,thous km2
Reference,Southeast Asia,biomassGrass_JavaTimor_RFD_hi,0.0111731,thous km2
Reference,Southeast Asia,biomassGrass_JavaTimor_RFD_lo,0.0167145,thous km2
Reference,Southeast Asia,biomassGrass_Kalimantan_IRR_hi,1.984E-08,thous km2
Reference,Southeast Asia,biomassGrass_Kalimantan_IRR_lo,2.95223E-08,thous km2
Reference,Southeast Asia,biomassGrass_Kalimantan_RFD_hi,8.13092E-05,thous km2
Reference,Southeast Asia,biomassGrass_Kalimantan_RFD_lo,0.000120776,thous km2
Reference,Southeast Asia,biomassGrass_Korea_IRR_hi,0.000141185,thous km2
Reference,Southeast Asia,biomassGrass_Korea_IRR_lo,0.000212265,thous km2
Reference,Southeast Asia,biomassGrass_Korea_RFD_hi,0.00084108,thous km2
Reference,Southeast Asia,biomassGrass_Korea_RFD_lo,0.00124302,thous km2
Reference,Southeast Asia,biomassGrass_MalaysiaP_IRR_hi,0.000410664,thous km2
Reference,Southeast Asia,biomassGrass_MalaysiaP_IRR_lo,0.000612432,thous km2
Reference,Southeast Asia,biomassGrass_MalaysiaP_RFD_hi,0.0124806,thous km2
Reference,Southeast Asia,biomassGrass_MalaysiaP_RFD_lo,0.0184254,thous km2
Reference,Southeast Asia,biomassGrass_Mekong_IRR_hi,0.003493,thous km2
Reference,Southeast Asia,biomassGrass_Mekong_IRR_lo,0.00516613,thous km2
Reference,Southeast Asia,biomassGrass_Mekong_RFD_hi,0.0373077,thous km2
Reference,Southeast Asia,biomassGrass_Mekong_RFD_lo,0.055117,thous km2
Reference,Southeast Asia,biomassGrass_PapuaCst_IRR_hi,0.00E+00,thous km2
Reference,Southeast Asia,biomassGrass_PapuaCst_IRR_lo,0.00E+00,thous km2
Reference,Southeast Asia,biomassGrass_PapuaCst_RFD_hi,0.0167274,thous km2
Reference,Southeast Asia,biomassGrass_PapuaCst_RFD_lo,0.0250235,thous km2
Reference,Southeast Asia,biomassGrass_Phlppns_IRR_hi,0.000166307,thous km2
Reference,Southeast Asia,biomassGrass_Phlppns_IRR_lo,0.00024815,thous km2
Reference,Southeast Asia,biomassGrass_Phlppns_RFD_hi,0.00440358,thous km2
Reference,Southeast Asia,biomassGrass_Phlppns_RFD_lo,0.00653079,thous km2
Reference,Southeast Asia,biomassGrass_RusCstSE_IRR_hi,6.42563E-06,thous km2
Reference,Southeast Asia,biomassGrass_RusCstSE_IRR_lo,9.53302E-06,thous km2
Reference,Southeast Asia,biomassGrass_RusCstSE_RFD_hi,3.06652E-05,thous km2
Reference,Southeast Asia,biomassGrass_RusCstSE_RFD_lo,4.53195E-05,thous km2
Reference,Southeast Asia,biomassGrass_SChinaSea_IRR_hi,4.49E-06,thous km2
Reference,Southeast Asia,biomassGrass_SChinaSea_IRR_lo,6.69E-06,thous km2
Reference,Southeast Asia,biomassGrass_SChinaSea_RFD_hi,8.25314E-05,thous km2
Reference,Southeast Asia,biomassGrass_SChinaSea_RFD_lo,0.000122954,thous km2
Reference,Southeast Asia,biomassGrass_Salween_IRR_hi,9.81175E-05,thous km2
Reference,Southeast Asia,biomassGrass_Salween_IRR_lo,0.000145633,thous km2
Reference,Southeast Asia,biomassGrass_Salween_RFD_hi,0.0025519,thous km2
Reference,Southeast Asia,biomassGrass_Salween_RFD_lo,0.00376942,thous km2
Reference,Southeast Asia,biomassGrass_SepikR_IRR_hi,0,thous km2
Reference,Southeast Asia,biomassGrass_SepikR_IRR_lo,0,thous km2
Reference,Southeast Asia,biomassGrass_SepikR_RFD_hi,0.00842589,thous km2
Reference,Southeast Asia,biomassGrass_SepikR_RFD_lo,0.0126048,thous km2
Reference,Southeast Asia,biomassGrass_SittaungR_IRR_hi,4.71242E-05,thous km2
Reference,Southeast Asia,biomassGrass_SittaungR_IRR_lo,7.01281E-05,thous km2
Reference,Southeast Asia,biomassGrass_SittaungR_RFD_hi,0.00129942,thous km2
Reference,Southeast Asia,biomassGrass_SittaungR_RFD_lo,0.00191971,thous km2
Reference,Southeast Asia,biomassGrass_ThaiGulf_IRR_hi,5.71E-04,thous km2
Reference,Southeast Asia,biomassGrass_ThaiGulf_IRR_lo,8.43E-04,thous km2
Reference,Southeast Asia,biomassGrass_ThaiGulf_RFD_hi,0.00389427,thous km2
Reference,Southeast Asia,biomassGrass_ThaiGulf_RFD_lo,0.00574416,thous km2
Reference,Southeast Asia,biomassGrass_VietnamCst_IRR_hi,3.42E-04,thous km2
Reference,Southeast Asia,biomassGrass_VietnamCst_IRR_lo,5.07E-04,thous km2
Reference,Southeast Asia,biomassGrass_VietnamCst_RFD_hi,0.00389589,thous km2
Reference,Southeast Asia,biomassGrass_VietnamCst_RFD_lo,0.00580301,thous km2
Reference,Southeast Asia,biomassGrass_XunJiang_IRR_hi,7.15572E-06,thous km2
Reference,Southeast Asia,biomassGrass_XunJiang_IRR_lo,1.06524E-05,thous km2
Reference,Southeast Asia,biomassGrass_XunJiang_RFD_hi,0.000303599,thous km2
Reference,Southeast Asia,biomassGrass_XunJiang_RFD_lo,0.000452295,thous km2
Reference,Southeast Asia,biomassTree_BengalBay_IRR_hi,2.74E-04,thous km2
Reference,Southeast Asia,biomassTree_BengalBay_IRR_lo,3.78E-04,thous km2
Reference,Southeast Asia,biomassTree_BengalBay_RFD_hi,0.0690667,thous km2
Reference,Southeast Asia,biomassTree_BengalBay_RFD_lo,0.0945463,thous km2
Reference,Southeast Asia,biomassTree_BoHai_IRR_hi,0.0169759,thous km2
Reference,Southeast Asia,biomassTree_BoHai_IRR_lo,0.0239391,thous km2
Reference,Southeast Asia,biomassTree_BoHai_RFD_hi,0.10101,thous km2
Reference,Southeast Asia,biomassTree_BoHai_RFD_lo,0.138359,thous km2
Reference,Southeast Asia,biomassTree_BorneoCstN_IRR_hi,0.000203895,thous km2
Reference,Southeast Asia,biomassTree_BorneoCstN_IRR_lo,0.000279876,thous km2
Reference,Southeast Asia,biomassTree_BorneoCstN_RFD_hi,0.0775828,thous km2
Reference,Southeast Asia,biomassTree_BorneoCstN_RFD_lo,0.106903,thous km2
Reference,Southeast Asia,biomassTree_ChaoPhrR_IRR_hi,1.19E-02,thous km2
Reference,Southeast Asia,biomassTree_ChaoPhrR_IRR_lo,1.62E-02,thous km2
Reference,Southeast Asia,biomassTree_ChaoPhrR_RFD_hi,0.0506502,thous km2
Reference,Southeast Asia,biomassTree_ChaoPhrR_RFD_lo,0.0692358,thous km2
Reference,Southeast Asia,biomassTree_FlyR_IRR_hi,0.00E+00,thous km2
Reference,Southeast Asia,biomassTree_FlyR_IRR_lo,0.00E+00,thous km2
Reference,Southeast Asia,biomassTree_FlyR_RFD_hi,0.117702,thous km2
Reference,Southeast Asia,biomassTree_FlyR_RFD_lo,0.163537,thous km2
Reference,Southeast Asia,biomassTree_GangesR_IRR_hi,2.31464E-05,thous km2
Reference,Southeast Asia,biomassTree_GangesR_IRR_lo,3.24993E-05,thous km2
Reference,Southeast Asia,biomassTree_GangesR_RFD_hi,4.25E-03,thous km2
Reference,Southeast Asia,biomassTree_GangesR_RFD_lo,5.82E-03,thous km2
Reference,Southeast Asia,biomassTree_Hong_IRR_hi,0.00480327,thous km2
Reference,Southeast Asia,biomassTree_Hong_IRR_lo,0.00663444,thous km2
Reference,Southeast Asia,biomassTree_Hong_RFD_hi,0.0312631,thous km2
Reference,Southeast Asia,biomassTree_Hong_RFD_lo,0.043227,thous km2
Reference,Southeast Asia,biomassTree_IdnE_IRR_hi,0,thous km2
Reference,Southeast Asia,biomassTree_IdnE_IRR_lo,0,thous km2
Reference,Southeast Asia,biomassTree_IdnE_RFD_hi,2.24636E-06,thous km2
Reference,Southeast Asia,biomassTree_IdnE_RFD_lo,3.12112E-06,thous km2
Reference,Southeast Asia,biomassTree_IrianJaya_IRR_hi,0.00E+00,thous km2
Reference,Southeast Asia,biomassTree_IrianJaya_IRR_lo,0.00E+00,thous km2
Reference,Southeast Asia,biomassTree_IrianJaya_RFD_hi,0.0443485,thous km2
Reference,Southeast Asia,biomassTree_IrianJaya_RFD_lo,0.0616183,thous km2
Reference,Southeast Asia,biomassTree_IrrawaddyR_IRR_hi,8.15E-03,thous km2
Reference,Southeast Asia,biomassTree_IrrawaddyR_IRR_lo,1.13E-02,thous km2
Reference,Southeast Asia,biomassTree_IrrawaddyR_RFD_hi,0.134315,thous km2
Reference,Southeast Asia,biomassTree_IrrawaddyR_RFD_lo,0.183903,thous km2
Reference,Southeast Asia,biomassTree_JavaTimor_IRR_hi,4.03884E-05,thous km2
Reference,Southeast Asia,biomassTree_JavaTimor_IRR_lo,5.61529E-05,thous km2
Reference,Southeast Asia,biomassTree_JavaTimor_RFD_hi,0.00701616,thous km2
Reference,Southeast Asia,biomassTree_JavaTimor_RFD_lo,0.00974832,thous km2
Reference,Southeast Asia,biomassTree_Kalimantan_IRR_hi,2.62082E-06,thous km2
Reference,Southeast Asia,biomassTree_Kalimantan_IRR_lo,3.61806E-06,thous km2
Reference,Southeast Asia,biomassTree_Kalimantan_RFD_hi,0.01074,thous km2
Reference,Southeast Asia,biomassTree_Kalimantan_RFD_lo,0.0147988,thous km2
Reference,Southeast Asia,biomassTree_Korea_IRR_hi,0.0200901,thous km2
Reference,Southeast Asia,biomassTree_Korea_IRR_lo,0.0279369,thous km2
Reference,Southeast Asia,biomassTree_Korea_RFD_hi,0.118908,thous km2
Reference,Southeast Asia,biomassTree_Korea_RFD_lo,0.162875,thous km2
Reference,Southeast Asia,biomassTree_MalaysiaP_IRR_hi,0.00351269,thous km2
Reference,Southeast Asia,biomassTree_MalaysiaP_IRR_lo,0.00484677,thous km2
Reference,Southeast Asia,biomassTree_MalaysiaP_RFD_hi,1.06E-01,thous km2
Reference,Southeast Asia,biomassTree_MalaysiaP_RFD_lo,1.45E-01,thous km2
Reference,Southeast Asia,biomassTree_Mekong_IRR_hi,0.0153335,thous km2
Reference,Southeast Asia,biomassTree_Mekong_IRR_lo,0.0210118,thous km2
Reference,Southeast Asia,biomassTree_Mekong_RFD_hi,0.163661,thous km2
Reference,Southeast Asia,biomassTree_Mekong_RFD_lo,0.224083,thous km2
Reference,Southeast Asia,biomassTree_NewCaledn_IRR_hi,0.00E+00,thous km2
Reference,Southeast Asia,biomassTree_NewCaledn_IRR_lo,0.00E+00,thous km2
Reference,Southeast Asia,biomassTree_NewCaledn_RFD_hi,2.94931E-05,thous km2
Reference,Southeast Asia,biomassTree_NewCaledn_RFD_lo,2.94931E-05,thous km2
Reference,Southeast Asia,biomassTree_PapuaCst_IRR_hi,0.00E+00,thous km2
Reference,Southeast Asia,biomassTree_PapuaCst_IRR_lo,0.00E+00,thous km2
Reference,Southeast Asia,biomassTree_PapuaCst_RFD_hi,0.0890071,thous km2
Reference,Southeast Asia,biomassTree_PapuaCst_RFD_lo,0.123667,thous km2
Reference,Southeast Asia,biomassTree_Phlppns_IRR_hi,2.45E-03,thous km2
Reference,Southeast Asia,biomassTree_Phlppns_IRR_lo,3.39E-03,thous km2
Reference,Southeast Asia,biomassTree_Phlppns_RFD_hi,6.46E-02,thous km2
Reference,Southeast Asia,biomassTree_Phlppns_RFD_lo,8.89E-02,thous km2
Reference,Southeast Asia,biomassTree_RusCstSE_IRR_hi,3.14E-03,thous km2
Reference,Southeast Asia,biomassTree_RusCstSE_IRR_lo,4.31E-03,thous km2
Reference,Southeast Asia,biomassTree_RusCstSE_RFD_hi,0.0149692,thous km2
Reference,Southeast Asia,biomassTree_RusCstSE_RFD_lo,0.0205041,thous km2
Reference,Southeast Asia,biomassTree_SChinaSea_IRR_hi,0.000175715,thous km2
Reference,Southeast Asia,biomassTree_SChinaSea_IRR_lo,0.000242719,thous km2
Reference,Southeast Asia,biomassTree_SChinaSea_RFD_hi,0.00322413,thous km2
Reference,Southeast Asia,biomassTree_SChinaSea_RFD_lo,0.00445796,thous km2
Reference,Southeast Asia,biomassTree_Salween_IRR_hi,2.34E-03,thous km2
Reference,Southeast Asia,biomassTree_Salween_IRR_lo,3.22E-03,thous km2
Reference,Southeast Asia,biomassTree_Salween_RFD_hi,0.0607851,thous km2
Reference,Southeast Asia,biomassTree_Salween_RFD_lo,0.0832095,thous km2
Reference,Southeast Asia,biomassTree_SepikR_IRR_hi,0,thous km2
Reference,Southeast Asia,biomassTree_SepikR_IRR_lo,0,thous km2
Reference,Southeast Asia,biomassTree_SepikR_RFD_hi,4.87E-02,thous km2
Reference,Southeast Asia,biomassTree_SepikR_RFD_lo,6.77E-02,thous km2
Reference,Southeast Asia,biomassTree_SittaungR_IRR_hi,2.54E-03,thous km2
Reference,Southeast Asia,biomassTree_SittaungR_IRR_lo,3.51E-03,thous km2
Reference,Southeast Asia,biomassTree_SittaungR_RFD_hi,0.0700945,thous km2
Reference,Southeast Asia,biomassTree_SittaungR_RFD_lo,0.095973,thous km2
Reference,Southeast Asia,biomassTree_SolomonIsl_IRR_hi,0,thous km2
Reference,Southeast Asia,biomassTree_SolomonIsl_IRR_lo,0,thous km2
Reference,Southeast Asia,biomassTree_SolomonIsl_RFD_hi,5.94543E-05,thous km2
Reference,Southeast Asia,biomassTree_SolomonIsl_RFD_lo,5.94543E-05,thous km2
Reference,Southeast Asia,biomassTree_ThaiGulf_IRR_hi,2.18E-03,thous km2
Reference,Southeast Asia,biomassTree_ThaiGulf_IRR_lo,2.98E-03,thous km2
Reference,Southeast Asia,biomassTree_ThaiGulf_RFD_hi,1.48E-02,thous km2
Reference,Southeast Asia,biomassTree_ThaiGulf_RFD_lo,2.03E-02,thous km2
Reference,Southeast Asia,biomassTree_VietnamCst_IRR_hi,0.00456668,thous km2
Reference,Southeast Asia,biomassTree_VietnamCst_IRR_lo,0.00627671,thous km2
Reference,Southeast Asia,biomassTree_VietnamCst_RFD_hi,5.19E-02,thous km2
Reference,Southeast Asia,biomassTree_VietnamCst_RFD_lo,7.18E-02,thous km2
Reference,Southeast Asia,biomassTree_XunJiang_IRR_hi,5.06E-05,thous km2
Reference,Southeast Asia,biomassTree_XunJiang_IRR_lo,6.99E-05,thous km2
Reference,Southeast Asia,biomassTree_XunJiang_RFD_hi,0.00214701,thous km2
Reference,Southeast Asia,biomassTree_XunJiang_RFD_lo,0.00296864,thous km2
Reference,Taiwan,biomassGrass_ChinaCst_IRR_hi,0,thous km2
Reference,Taiwan,biomassGrass_ChinaCst_IRR_lo,0,thous km2
Reference,Taiwan,biomassGrass_ChinaCst_RFD_hi,1.06306E-06,thous km2
Reference,Taiwan,biomassGrass_ChinaCst_RFD_lo,1.53127E-06,thous km2
Reference,Taiwan,biomassGrass_Taiwan_IRR_hi,9.56798E-06,thous km2
Reference,Taiwan,biomassGrass_Taiwan_IRR_lo,1.37462E-05,thous km2
Reference,Taiwan,biomassGrass_Taiwan_RFD_hi,4.00161E-05,thous km2
Reference,Taiwan,biomassGrass_Taiwan_RFD_lo,5.74476E-05,thous km2
Reference,Taiwan,biomassTree_ChinaCst_IRR_hi,0,thous km2
Reference,Taiwan,biomassTree_ChinaCst_IRR_lo,0,thous km2
Reference,Taiwan,biomassTree_ChinaCst_RFD_hi,3.62286E-06,thous km2
Reference,Taiwan,biomassTree_ChinaCst_RFD_lo,4.63397E-06,thous km2
Reference,Taiwan,biomassTree_Taiwan_IRR_hi,0.00124214,thous km2
Reference,Taiwan,biomassTree_Taiwan_IRR_lo,0.00158362,thous km2
Reference,Taiwan,biomassTree_Taiwan_RFD_hi,0.00519583,thous km2
Reference,Taiwan,biomassTree_Taiwan_RFD_lo,0.00661801,thous km2
Reference,Argentina,biomassGrass_ArgColoR_IRR_hi,1.19E-03,thous km2
Reference,Argentina,biomassGrass_ArgColoR_IRR_lo,1.85E-03,thous km2
Reference,Argentina,biomassGrass_ArgColoR_RFD_hi,0.0011858,thous km2
Reference,Argentina,biomassGrass_ArgColoR_RFD_lo,0.00184029,thous km2
Reference,Argentina,biomassGrass_ArgCstN_IRR_hi,5.56E-05,thous km2
Reference,Argentina,biomassGrass_ArgCstN_IRR_lo,8.69E-05,thous km2
Reference,Argentina,biomassGrass_ArgCstN_RFD_hi,1.13E-02,thous km2
Reference,Argentina,biomassGrass_ArgCstN_RFD_lo,1.76E-02,thous km2
Reference,Argentina,biomassGrass_ArgCstS_IRR_hi,3.28011E-06,thous km2
Reference,Argentina,biomassGrass_ArgCstS_IRR_lo,5.12275E-06,thous km2
Reference,Argentina,biomassGrass_ArgCstS_RFD_hi,8.45413E-06,thous km2
Reference,Argentina,biomassGrass_ArgCstS_RFD_lo,1.31305E-05,thous km2
Reference,Argentina,biomassGrass_ChileCstS_IRR_hi,4.71023E-06,thous km2
Reference,Argentina,biomassGrass_ChileCstS_IRR_lo,7.2988E-06,thous km2
Reference,Argentina,biomassGrass_ChileCstS_RFD_hi,6.53423E-06,thous km2
Reference,Argentina,biomassGrass_ChileCstS_RFD_lo,1.01581E-05,thous km2
Reference,Argentina,biomassGrass_LaPuna_IRR_hi,2.77E-08,thous km2
Reference,Argentina,biomassGrass_LaPuna_IRR_lo,4.39E-08,thous km2
Reference,Argentina,biomassGrass_LaPuna_RFD_hi,2.92E-06,thous km2
Reference,Argentina,biomassGrass_LaPuna_RFD_lo,4.53E-06,thous km2
Reference,Argentina,biomassGrass_MarChiq_IRR_hi,3.03236E-05,thous km2
Reference,Argentina,biomassGrass_MarChiq_IRR_lo,4.79849E-05,thous km2
Reference,Argentina,biomassGrass_MarChiq_RFD_hi,0.00261826,thous km2
Reference,Argentina,biomassGrass_MarChiq_RFD_lo,0.00406782,thous km2
Reference,Argentina,biomassGrass_NegroR_IRR_hi,5.82081E-05,thous km2
Reference,Argentina,biomassGrass_NegroR_IRR_lo,9.08686E-05,thous km2
Reference,Argentina,biomassGrass_NegroR_RFD_hi,0.000554765,thous km2
Reference,Argentina,biomassGrass_NegroR_RFD_lo,0.000861095,thous km2
Reference,Argentina,biomassGrass_Pampas_IRR_hi,1.02466E-05,thous km2
Reference,Argentina,biomassGrass_Pampas_IRR_lo,1.59353E-05,thous km2
Reference,Argentina,biomassGrass_Pampas_RFD_hi,0.0106649,thous km2
Reference,Argentina,biomassGrass_Pampas_RFD_lo,0.0165564,thous km2
Reference,Argentina,biomassGrass_Patagonia_IRR_hi,1.6444E-07,thous km2
Reference,Argentina,biomassGrass_Patagonia_IRR_lo,2.54235E-07,thous km2
Reference,Argentina,biomassGrass_Patagonia_RFD_hi,3.04514E-06,thous km2
Reference,Argentina,biomassGrass_Patagonia_RFD_lo,4.7266E-06,thous km2
Reference,Argentina,biomassGrass_RioLaPlata_IRR_hi,8.55E-05,thous km2
Reference,Argentina,biomassGrass_RioLaPlata_IRR_lo,1.34E-04,thous km2
Reference,Argentina,biomassGrass_RioLaPlata_RFD_hi,0.0108145,thous km2
Reference,Argentina,biomassGrass_RioLaPlata_RFD_lo,0.0167729,thous km2
Reference,Argentina,biomassGrass_Salinas_IRR_hi,0.000022654,thous km2
Reference,Argentina,biomassGrass_Salinas_IRR_lo,3.50301E-05,thous km2
Reference,Argentina,biomassGrass_Salinas_RFD_hi,0.000446365,thous km2
Reference,Argentina,biomassGrass_Salinas_RFD_lo,0.000693379,thous km2
Reference,Argentina,biomassTree_ArgColoR_IRR_hi,1.48E-02,thous km2
Reference,Argentina,biomassTree_ArgColoR_IRR_lo,2.11E-02,thous km2
Reference,Argentina,biomassTree_ArgColoR_RFD_hi,0.0146486,thous km2
Reference,Argentina,biomassTree_ArgColoR_RFD_lo,0.0207773,thous km2
Reference,Argentina,biomassTree_ArgCstN_IRR_hi,0,thous km2
Reference,Argentina,biomassTree_ArgCstN_IRR_lo,0,thous km2
Reference,Argentina,biomassTree_ArgCstN_RFD_hi,0,thous km2
Reference,Argentina,biomassTree_ArgCstN_RFD_lo,0,thous km2
Reference,Argentina,biomassTree_ArgCstS_IRR_hi,0.00553997,thous km2
Reference,Argentina,biomassTree_ArgCstS_IRR_lo,0.00786843,thous km2
Reference,Argentina,biomassTree_ArgCstS_RFD_hi,0.0141254,thous km2
Reference,Argentina,biomassTree_ArgCstS_RFD_lo,0.0200544,thous km2
Reference,Argentina,biomassTree_ChileCstS_IRR_hi,0.00112195,thous km2
Reference,Argentina,biomassTree_ChileCstS_IRR_lo,0.00158467,thous km2
Reference,Argentina,biomassTree_ChileCstS_RFD_hi,0.00154854,thous km2
Reference,Argentina,biomassTree_ChileCstS_RFD_lo,0.00220105,thous km2
Reference,Argentina,biomassTree_MarChiq_IRR_hi,0.000321164,thous km2
Reference,Argentina,biomassTree_MarChiq_IRR_lo,0.000462037,thous km2
Reference,Argentina,biomassTree_MarChiq_RFD_hi,0.0273346,thous km2
Reference,Argentina,biomassTree_MarChiq_RFD_lo,0.038823,thous km2
Reference,Argentina,biomassTree_NegroR_IRR_hi,2.83E-03,thous km2
Reference,Argentina,biomassTree_NegroR_IRR_lo,4.02E-03,thous km2
Reference,Argentina,biomassTree_NegroR_RFD_hi,0.026705,thous km2
Reference,Argentina,biomassTree_NegroR_RFD_lo,0.0378851,thous km2
Reference,Argentina,biomassTree_Pampas_IRR_hi,4.36541E-06,thous km2
Reference,Argentina,biomassTree_Pampas_IRR_lo,6.18947E-06,thous km2
Reference,Argentina,biomassTree_Pampas_RFD_hi,0.00452043,thous km2
Reference,Argentina,biomassTree_Pampas_RFD_lo,0.00641415,thous km2
Reference,Argentina,biomassTree_Patagonia_IRR_hi,0.000285965,thous km2
Reference,Argentina,biomassTree_Patagonia_IRR_lo,0.000403019,thous km2
Reference,Argentina,biomassTree_Patagonia_RFD_hi,0.00527377,thous km2
Reference,Argentina,biomassTree_Patagonia_RFD_lo,0.00748165,thous km2
Reference,Argentina,biomassTree_RioLaPlata_IRR_hi,0.00539569,thous km2
Reference,Argentina,biomassTree_RioLaPlata_IRR_lo,0.00771281,thous km2
Reference,Argentina,biomassTree_RioLaPlata_RFD_hi,0.67563,thous km2
Reference,Argentina,biomassTree_RioLaPlata_RFD_lo,0.957566,thous km2
Reference,Argentina,biomassTree_Salinas_IRR_hi,0.000269805,thous km2
Reference,Argentina,biomassTree_Salinas_IRR_lo,0.000380567,thous km2
Reference,Argentina,biomassTree_Salinas_RFD_hi,0.00529992,thous km2
Reference,Argentina,biomassTree_Salinas_RFD_lo,0.00752596,thous km2
Reference,Colombia,biomassGrass_AmazonR_IRR_hi,6.61E-06,thous km2
Reference,Colombia,biomassGrass_AmazonR_IRR_lo,8.26E-06,thous km2
Reference,Colombia,biomassGrass_AmazonR_RFD_hi,1.60E-03,thous km2
