# File: A44.bld_materials_intensity_reg.csv
# Title: Building sub-type material intensity by GCAM region
# Units: kg/m2
# Description: Building sub-type material intensities based on data from Deetman et al. 2020. There are 2 materials sectors: resid materials and comm materials. Within resid materials there are 8 subsectors (4 building sub-types x urban/rural). Within comm materials there are 4 subsectors.
# Source: Deetman et al. 2020 Journal of Cleaner Production Supplementary Information;  https://doi.org/10.1016/j.jclepro.2019.118658 (with data processing for use in GCAM)
# Column types: ccccncn
# ----------
region,sector,subsector,material,year,Units,value
Mexico,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
Middle East,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
Pakistan,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
Russia,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
South Africa,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
South America_Northern,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
South America_Southern,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
South Asia,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
South Korea,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
Southeast Asia,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
Taiwan,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
Argentina,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
Colombia,resid materials,semi-detached rural,copper,2005,kg/m2,0.01
USA,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Africa_Eastern,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Africa_Northern,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Africa_Southern,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Africa_Western,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Australia_NZ,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Brazil,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Canada,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Central America and Caribbean,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Central Asia,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
China,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
EU-12,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
EU-15,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Ukraine,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Europe_Non_EU,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
European Free Trade Association,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
India,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Indonesia,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Japan,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Mexico,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Middle East,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Pakistan,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Russia,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
South Africa,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
South America_Northern,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
South America_Southern,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
South Asia,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
South Korea,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Southeast Asia,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Taiwan,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Argentina,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
Colombia,resid materials,semi-detached rural,copper,2010,kg/m2,0.01
USA,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Africa_Eastern,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Africa_Northern,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Africa_Southern,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Africa_Western,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Australia_NZ,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Brazil,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Canada,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Central America and Caribbean,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Central Asia,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
China,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
EU-12,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
EU-15,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Ukraine,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Europe_Non_EU,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
European Free Trade Association,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
India,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Indonesia,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Japan,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Mexico,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Middle East,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Pakistan,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Russia,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
South Africa,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
South America_Northern,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
South America_Southern,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
South Asia,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
South Korea,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Southeast Asia,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Taiwan,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Argentina,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
Colombia,resid materials,semi-detached rural,copper,2015,kg/m2,0.01
USA,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Africa_Eastern,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Africa_Northern,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Africa_Southern,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Africa_Western,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Australia_NZ,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Brazil,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Canada,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Central America and Caribbean,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Central Asia,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
China,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
EU-12,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
EU-15,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Ukraine,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Europe_Non_EU,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
European Free Trade Association,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
India,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Indonesia,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Japan,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Mexico,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Middle East,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Pakistan,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Russia,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
South Africa,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
South America_Northern,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
South America_Southern,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
South Asia,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
South Korea,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Southeast Asia,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Taiwan,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Argentina,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
Colombia,resid materials,semi-detached rural,copper,2021,kg/m2,0.01
USA,resid materials,semi-detached rural,steel,1975,kg/m2,32.50528314
Africa_Eastern,resid materials,semi-detached rural,steel,1975,kg/m2,32.88999999
Africa_Northern,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
Africa_Southern,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
Africa_Western,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
Australia_NZ,resid materials,semi-detached rural,steel,1975,kg/m2,35.58
Brazil,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
Canada,resid materials,semi-detached rural,steel,1975,kg/m2,32.89000001
Central America and Caribbean,resid materials,semi-detached rural,steel,1975,kg/m2,27
Central Asia,resid materials,semi-detached rural,steel,1975,kg/m2,32.88999999
China,resid materials,semi-detached rural,steel,1975,kg/m2,32.89000001
EU-12,resid materials,semi-detached rural,steel,1975,kg/m2,32.84146643
EU-15,resid materials,semi-detached rural,steel,1975,kg/m2,24.63
Ukraine,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
Europe_Non_EU,resid materials,semi-detached rural,steel,1975,kg/m2,32.25814705
European Free Trade Association,resid materials,semi-detached rural,steel,1975,kg/m2,24.63
India,resid materials,semi-detached rural,steel,1975,kg/m2,32.88999999
Indonesia,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
Japan,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
Mexico,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
Middle East,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
Pakistan,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
Russia,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
South Africa,resid materials,semi-detached rural,steel,1975,kg/m2,32.88999999
South America_Northern,resid materials,semi-detached rural,steel,1975,kg/m2,39.28999999
South America_Southern,resid materials,semi-detached rural,steel,1975,kg/m2,39.28999999
South Asia,resid materials,semi-detached rural,steel,1975,kg/m2,32.89
South Korea,resid materials,semi-detached rural,steel,1975,kg/m2,32.88999999
Southeast Asia,resid materials,semi-detached rural,steel,1975,kg/m2,37.48940337
Taiwan,resid materials,semi-detached rural,steel,1975,kg/m2,32.89000001
Argentina,resid materials,semi-detached rural,steel,1975,kg/m2,39.28999999
Colombia,resid materials,semi-detached rural,steel,1975,kg/m2,39.28999999
USA,resid materials,semi-detached rural,steel,1990,kg/m2,32.62662323
Africa_Eastern,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Africa_Northern,resid materials,semi-detached rural,steel,1990,kg/m2,32.89000001
Africa_Southern,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Africa_Western,resid materials,semi-detached rural,steel,1990,kg/m2,32.88999999
Australia_NZ,resid materials,semi-detached rural,steel,1990,kg/m2,35.57999999
Brazil,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Canada,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Central America and Caribbean,resid materials,semi-detached rural,steel,1990,kg/m2,26.99999999
Central Asia,resid materials,semi-detached rural,steel,1990,kg/m2,32.88999999
China,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
EU-12,resid materials,semi-detached rural,steel,1990,kg/m2,32.82597669
EU-15,resid materials,semi-detached rural,steel,1990,kg/m2,24.63
Ukraine,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Europe_Non_EU,resid materials,semi-detached rural,steel,1990,kg/m2,32.10036734
European Free Trade Association,resid materials,semi-detached rural,steel,1990,kg/m2,24.63
India,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Indonesia,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Japan,resid materials,semi-detached rural,steel,1990,kg/m2,32.89000001
Mexico,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Middle East,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Pakistan,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Russia,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
South Africa,resid materials,semi-detached rural,steel,1990,kg/m2,32.88999999
South America_Northern,resid materials,semi-detached rural,steel,1990,kg/m2,39.29000001
South America_Southern,resid materials,semi-detached rural,steel,1990,kg/m2,39.29000001
South Asia,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
South Korea,resid materials,semi-detached rural,steel,1990,kg/m2,32.89000001
Southeast Asia,resid materials,semi-detached rural,steel,1990,kg/m2,37.57219896
Taiwan,resid materials,semi-detached rural,steel,1990,kg/m2,32.89
Argentina,resid materials,semi-detached rural,steel,1990,kg/m2,39.29000001
Colombia,resid materials,semi-detached rural,steel,1990,kg/m2,39.29000001
USA,resid materials,semi-detached rural,steel,2005,kg/m2,32.63498481
Africa_Eastern,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
Africa_Northern,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
Africa_Southern,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
Africa_Western,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
Australia_NZ,resid materials,semi-detached rural,steel,2005,kg/m2,35.57999999
Brazil,resid materials,semi-detached rural,steel,2005,kg/m2,32.89000001
Canada,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
Central America and Caribbean,resid materials,semi-detached rural,steel,2005,kg/m2,26.99999999
Central Asia,resid materials,semi-detached rural,steel,2005,kg/m2,32.88999999
China,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
EU-12,resid materials,semi-detached rural,steel,2005,kg/m2,32.82532865
EU-15,resid materials,semi-detached rural,steel,2005,kg/m2,24.63
Ukraine,resid materials,semi-detached rural,steel,2005,kg/m2,32.89000001
Europe_Non_EU,resid materials,semi-detached rural,steel,2005,kg/m2,32.24784278
European Free Trade Association,resid materials,semi-detached rural,steel,2005,kg/m2,24.63
India,resid materials,semi-detached rural,steel,2005,kg/m2,32.88999999
Indonesia,resid materials,semi-detached rural,steel,2005,kg/m2,32.89000001
Japan,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
Mexico,resid materials,semi-detached rural,steel,2005,kg/m2,32.88999999
Middle East,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
Pakistan,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
Russia,resid materials,semi-detached rural,steel,2005,kg/m2,32.88999999
South Africa,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
South America_Northern,resid materials,semi-detached rural,steel,2005,kg/m2,39.29
South America_Southern,resid materials,semi-detached rural,steel,2005,kg/m2,39.29
South Asia,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
South Korea,resid materials,semi-detached rural,steel,2005,kg/m2,32.88999999
Southeast Asia,resid materials,semi-detached rural,steel,2005,kg/m2,37.5833148
Taiwan,resid materials,semi-detached rural,steel,2005,kg/m2,32.89
Argentina,resid materials,semi-detached rural,steel,2005,kg/m2,39.29
Colombia,resid materials,semi-detached rural,steel,2005,kg/m2,39.29
USA,resid materials,semi-detached rural,steel,2010,kg/m2,32.63620752
Africa_Eastern,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
Africa_Northern,resid materials,semi-detached rural,steel,2010,kg/m2,32.88999999
Africa_Southern,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
Africa_Western,resid materials,semi-detached rural,steel,2010,kg/m2,32.89000001
Australia_NZ,resid materials,semi-detached rural,steel,2010,kg/m2,35.58
Brazil,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
Canada,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
Central America and Caribbean,resid materials,semi-detached rural,steel,2010,kg/m2,27
Central Asia,resid materials,semi-detached rural,steel,2010,kg/m2,32.89000001
China,resid materials,semi-detached rural,steel,2010,kg/m2,32.88999999
EU-12,resid materials,semi-detached rural,steel,2010,kg/m2,32.82904429
EU-15,resid materials,semi-detached rural,steel,2010,kg/m2,24.63
Ukraine,resid materials,semi-detached rural,steel,2010,kg/m2,32.88999999
Europe_Non_EU,resid materials,semi-detached rural,steel,2010,kg/m2,32.30914748
European Free Trade Association,resid materials,semi-detached rural,steel,2010,kg/m2,24.63
India,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
Indonesia,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
Japan,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
Mexico,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
Middle East,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
Pakistan,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
Russia,resid materials,semi-detached rural,steel,2010,kg/m2,32.89
