# File: EL2_foodgrouptargets_current_population_updated.csv
# Title: EAT_Lancet diet targets by AgMIP EL2
# Unit: Various
# Description: The data provides 2020 dietary intake and changes needed to reach 2050 EAT target by food group
# Source: AgMIP Marco Springmann
# Column types: ccccccin 
# ----------
Measure,Age,Diet_scenario,Unit,Food_group,Region,Year,Value
"chg","adults","FLX","g/d_w","eggs","FJI","2020",-4.71203570391876
"chg","adults","FLX","g/d_w","eggs","FRA","2010",-21.3358299796427
"chg","adults","FLX","g/d_w","eggs","FRA","2020",-22.1809737611835
"chg","adults","FLX","g/d_w","eggs","FSM","2020",-6.6535689041311
"chg","adults","FLX","g/d_w","eggs","GBR","2010",-17.0970247986802
"chg","adults","FLX","g/d_w","eggs","GBR","2020",-17.9488317251847
"chg","adults","FLX","g/d_w","eggs","GEO","2010",-5.14647422780089
"chg","adults","FLX","g/d_w","eggs","GEO","2020",-22.2833883114734
"chg","adults","FLX","g/d_w","eggs","GIN","2010",1.77635683940025E-15
"chg","adults","FLX","g/d_w","eggs","GMB","2010",-4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","GMB","2020",4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","GNB","2010",4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","GRC","2010",-10.6657529823695
"chg","adults","FLX","g/d_w","eggs","GRC","2020",-10.2835083848255
"chg","adults","FLX","g/d_w","eggs","GRD","2010",-23.6372848417562
"chg","adults","FLX","g/d_w","eggs","GRD","2020",-63.1444892562946
"chg","adults","FLX","g/d_w","eggs","GTM","2010",-32.9813385241899
"chg","adults","FLX","g/d_w","eggs","GTM","2020",-26.7818541800458
"chg","adults","FLX","g/d_w","eggs","GUY","2020",-4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","HND","2010",-0.871929264534565
"chg","adults","FLX","g/d_w","eggs","HND","2020",-0.118438558880118
"chg","adults","FLX","g/d_w","eggs","HRV","2010",-19.6344199142104
"chg","adults","FLX","g/d_w","eggs","HRV","2020",-12.5464483647422
"chg","adults","FLX","g/d_w","eggs","HUN","2010",-27.6468265015748
"chg","adults","FLX","g/d_w","eggs","HUN","2020",-26.9361642791226
"chg","adults","FLX","g/d_w","eggs","IDN","2020",-24.1880215309008
"chg","adults","FLX","g/d_w","eggs","IRL","2010",-10.8890713679532
"chg","adults","FLX","g/d_w","eggs","IRL","2020",-9.49060743542104
"chg","adults","FLX","g/d_w","eggs","IRN","2010",-12.81415879317
"chg","adults","FLX","g/d_w","eggs","IRN","2020",-10.9515519396196
"chg","adults","FLX","g/d_w","eggs","IRQ","2010",-14.9521025000297
"chg","adults","FLX","g/d_w","eggs","ISL","2010",-8.52561674802702
"chg","adults","FLX","g/d_w","eggs","ISL","2020",-14.9276570246804
"chg","adults","FLX","g/d_w","eggs","ISR","2010",-10.9362165209404
"chg","adults","FLX","g/d_w","eggs","ISR","2020",-16.8467204433799
"chg","adults","FLX","g/d_w","eggs","ITA","2010",-14.7709552922456
"chg","adults","FLX","g/d_w","eggs","ITA","2020",-13.7147953264976
"chg","adults","FLX","g/d_w","eggs","JAM","2010",-8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","JOR","2010",-2.80363505674697
"chg","adults","FLX","g/d_w","eggs","JOR","2020",-3.57674533739249
"chg","adults","FLX","g/d_w","eggs","JPN","2010",-41.9068233442585
"chg","adults","FLX","g/d_w","eggs","JPN","2020",-43.8926475732664
"chg","adults","FLX","g/d_w","eggs","KAZ","2010",-11.7673002436929
"chg","adults","FLX","g/d_w","eggs","KAZ","2020",-8.29546162815991
"chg","adults","FLX","g/d_w","eggs","KGZ","2010",-1.26818623442525
"chg","adults","FLX","g/d_w","eggs","KGZ","2020",-4.67192893073129
"chg","adults","FLX","g/d_w","eggs","KHM","2020",-4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","KIR","2010",-8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","KOR","2010",-10.6632675265165
"chg","adults","FLX","g/d_w","eggs","KOR","2020",-14.9108609582503
"chg","adults","FLX","g/d_w","eggs","KWT","2010",-14.7959149679741
"chg","adults","FLX","g/d_w","eggs","KWT","2020",-21.9898809866735
"chg","adults","FLX","g/d_w","eggs","LBR","2010",-1.77635683940025E-15
"chg","adults","FLX","g/d_w","eggs","LBY","2010",-14.9325000970733
"chg","adults","FLX","g/d_w","eggs","LBY","2020",-11.5874108032498
"chg","adults","FLX","g/d_w","eggs","LCA","2010",-1.77635683940025E-15
"chg","adults","FLX","g/d_w","eggs","LKA","2010",-8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","LTU","2010",-24.2829549926769
"chg","adults","FLX","g/d_w","eggs","LTU","2020",-19.9205616039146
"chg","adults","FLX","g/d_w","eggs","LUX","2010",-12.2619769743244
"chg","adults","FLX","g/d_w","eggs","LUX","2020",-32.5436247068703
"chg","adults","FLX","g/d_w","eggs","LVA","2010",-28.3597014511019
"chg","adults","FLX","g/d_w","eggs","LVA","2020",-25.376350745592
"chg","adults","FLX","g/d_w","eggs","MAR","2010",-1.16868642271181
"chg","adults","FLX","g/d_w","eggs","MAR","2020",-8.74938387777295
"chg","adults","FLX","g/d_w","eggs","MDA","2010",-21.8112229991764
"chg","adults","FLX","g/d_w","eggs","MDA","2020",-17.0813602391112
"chg","adults","FLX","g/d_w","eggs","MDG","2020",4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","MDV","2010",-15.1107704656475
"chg","adults","FLX","g/d_w","eggs","MDV","2020",-29.8441050105599
"chg","adults","FLX","g/d_w","eggs","MEX","2010",-35.8868379165467
"chg","adults","FLX","g/d_w","eggs","MEX","2020",-42.7501245136869
"chg","adults","FLX","g/d_w","eggs","MKD","2010",-15.4154729228463
"chg","adults","FLX","g/d_w","eggs","MKD","2020",-0.838680192369212
"chg","adults","FLX","g/d_w","eggs","MLI","2020",2.22044604925031E-16
"chg","adults","FLX","g/d_w","eggs","MLT","2010",-15.7520176448065
"chg","adults","FLX","g/d_w","eggs","MLT","2020",-18.1599115599855
"chg","adults","FLX","g/d_w","eggs","MMR","2010",-2.21888560283561
"chg","adults","FLX","g/d_w","eggs","MMR","2020",-9.40297565890278
"chg","adults","FLX","g/d_w","eggs","MNE","2010",-5.42516236679175
"chg","adults","FLX","g/d_w","eggs","MNE","2020",-18.448731546315
"chg","adults","FLX","g/d_w","eggs","MNG","2010",8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","MNG","2020",-3.19408562364663
"chg","adults","FLX","g/d_w","eggs","MUS","2010",-1.3880048586047
"chg","adults","FLX","g/d_w","eggs","MUS","2020",-4.49913432358971
"chg","adults","FLX","g/d_w","eggs","MWI","2010",8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","MWI","2020",4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","MYS","2010",-24.2282979621764
"chg","adults","FLX","g/d_w","eggs","MYS","2020",-30.7263960973774
"chg","adults","FLX","g/d_w","eggs","NAM","2010",-8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","NAM","2020",-4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","NGA","2020",1.77635683940025E-15
"chg","adults","FLX","g/d_w","eggs","NIC","2010",-0.536883993801665
"chg","adults","FLX","g/d_w","eggs","NIC","2020",-2.42074226133226
"chg","adults","FLX","g/d_w","eggs","NLD","2010",-28.3040007224136
"chg","adults","FLX","g/d_w","eggs","NLD","2020",-45.5797124630595
"chg","adults","FLX","g/d_w","eggs","NOR","2010",-17.065125115315
"chg","adults","FLX","g/d_w","eggs","NOR","2020",-21.2282346909004
"chg","adults","FLX","g/d_w","eggs","NZL","2010",-15.7548718818581
"chg","adults","FLX","g/d_w","eggs","NZL","2020",-22.8835046822838
"chg","adults","FLX","g/d_w","eggs","OMN","2010",-4.22310385016172
"chg","adults","FLX","g/d_w","eggs","OMN","2020",-10.3848034884144
"chg","adults","FLX","g/d_w","eggs","PAK","2020",1.77635683940025E-15
"chg","adults","FLX","g/d_w","eggs","PAN","2010",-0.6975125975429
"chg","adults","FLX","g/d_w","eggs","PAN","2020",-3.33295754772055
"chg","adults","FLX","g/d_w","eggs","PER","2010",-8.23028035305787
"chg","adults","FLX","g/d_w","eggs","PER","2020",-17.8837769525351
"chg","adults","FLX","g/d_w","eggs","POL","2010",-19.9345563590726
"chg","adults","FLX","g/d_w","eggs","POL","2020",-9.61849101395376
"chg","adults","FLX","g/d_w","eggs","PRT","2010",-12.321597614751
"chg","adults","FLX","g/d_w","eggs","PRT","2020",-12.4620287237737
"chg","adults","FLX","g/d_w","eggs","PRY","2010",-44.7348515812321
"chg","adults","FLX","g/d_w","eggs","PRY","2020",-33.3708494750035
"chg","adults","FLX","g/d_w","eggs","QAT","2020",-25.5132546441757
"chg","adults","FLX","g/d_w","eggs","ROU","2010",-21.3506608595616
"chg","adults","FLX","g/d_w","eggs","ROU","2020",-19.639568835268
"chg","adults","FLX","g/d_w","eggs","RUS","2010",-30.2123639805861
"chg","adults","FLX","g/d_w","eggs","RUS","2020",-32.4024730150458
"chg","adults","FLX","g/d_w","eggs","RWA","2020",2.22044604925031E-16
"chg","adults","FLX","g/d_w","eggs","SAU","2010",-0.287690327730145
"chg","adults","FLX","g/d_w","eggs","SAU","2020",-14.2117990561648
"chg","adults","FLX","g/d_w","eggs","SEN","2010",-8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","SEN","2020",-8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","SLV","2010",-15.7414863933257
"chg","adults","FLX","g/d_w","eggs","SLV","2020",-15.4150401941828
"chg","adults","FLX","g/d_w","eggs","SRB","2010",-11.7130456633153
"chg","adults","FLX","g/d_w","eggs","SRB","2020",-19.6714833755047
"chg","adults","FLX","g/d_w","eggs","STP","2010",-1.77635683940025E-15
"chg","adults","FLX","g/d_w","eggs","STP","2020",4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","SUR","2020",-5.23464929073211
"chg","adults","FLX","g/d_w","eggs","SVK","2010",-26.2987435338644
"chg","adults","FLX","g/d_w","eggs","SVK","2020",-14.8119001227407
"chg","adults","FLX","g/d_w","eggs","SVN","2010",-16.5069467995016
"chg","adults","FLX","g/d_w","eggs","SVN","2020",-16.0016994659986
"chg","adults","FLX","g/d_w","eggs","SWE","2010",-25.5433774459445
"chg","adults","FLX","g/d_w","eggs","SWE","2020",-25.6005762990125
"chg","adults","FLX","g/d_w","eggs","SWZ","2020",8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","SYC","2010",-15.3132487013041
"chg","adults","FLX","g/d_w","eggs","SYC","2020",-12.2825801908329
"chg","adults","FLX","g/d_w","eggs","SYR","2010",-8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","SYR","2020",-12.3990112516765
"chg","adults","FLX","g/d_w","eggs","TCD","2020",1.11022302462516E-16
"chg","adults","FLX","g/d_w","eggs","TGO","2010",4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","TGO","2020",8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","THA","2010",-16.2538741448728
"chg","adults","FLX","g/d_w","eggs","THA","2020",-17.798861262597
"chg","adults","FLX","g/d_w","eggs","TJK","2020",-2.33991006355392
"chg","adults","FLX","g/d_w","eggs","TKM","2010",-12.7217224758442
"chg","adults","FLX","g/d_w","eggs","TKM","2020",-13.3317630079826
"chg","adults","FLX","g/d_w","eggs","TLS","2010",8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","TLS","2020",-1.77635683940025E-15
"chg","adults","FLX","g/d_w","eggs","TTO","2020",-1.77635683940025E-15
"chg","adults","FLX","g/d_w","eggs","TUN","2010",-3.24493573524365
"chg","adults","FLX","g/d_w","eggs","TUN","2020",-3.94979654590772
"chg","adults","FLX","g/d_w","eggs","TUR","2010",-4.67235423721735
"chg","adults","FLX","g/d_w","eggs","TUR","2020",-11.9258429794708
"chg","adults","FLX","g/d_w","eggs","TZA","2010",8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","UKR","2010",-39.1401313407879
"chg","adults","FLX","g/d_w","eggs","UKR","2020",-50.7430857977171
"chg","adults","FLX","g/d_w","eggs","URY","2010",-18.9133505592483
"chg","adults","FLX","g/d_w","eggs","URY","2020",-22.0148028207385
"chg","adults","FLX","g/d_w","eggs","USA","2010",-20.9744113999829
"chg","adults","FLX","g/d_w","eggs","USA","2020",-23.3452711956244
"chg","adults","FLX","g/d_w","eggs","UZB","2020",-12.4186021405079
"chg","adults","FLX","g/d_w","eggs","VCT","2010",-1.3817310362331
"chg","adults","FLX","g/d_w","eggs","VCT","2020",-2.46001560564576
"chg","adults","FLX","g/d_w","eggs","VEN","2010",-8.16610724290769
"chg","adults","FLX","g/d_w","eggs","VEN","2020",-6.35934630569925
"chg","adults","FLX","g/d_w","eggs","VUT","2010",8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","WSM","2010",-4.0823956005834
"chg","adults","FLX","g/d_w","eggs","YEM","2020",-8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","ZAF","2010",-7.31452707567202
"chg","adults","FLX","g/d_w","eggs","ZAF","2020",-13.05767713118
"chg","adults","FLX","g/d_w","eggs","ZMB","2010",-1.81316336853154
"chg","adults","FLX","g/d_w","eggs","ZMB","2020",1.77635683940025E-15
"chg","adults","FLX","g/d_w","fish","WLD","2010",8.99788363463692
"chg","adults","FLX","g/d_w","fish","WLD","2020",9.12369666606741
"chg","adults","FLX","g/d_w","fish","HIC","2010",2.28901557077187
"chg","adults","FLX","g/d_w","fish","HIC","2020",2.67301753183058
"chg","adults","FLX","g/d_w","fish","UMC","2010",4.94743915338984
"chg","adults","FLX","g/d_w","fish","UMC","2020",4.89961445160019
"chg","adults","FLX","g/d_w","fish","LMC","2010",14.9394419961262
"chg","adults","FLX","g/d_w","fish","LMC","2020",14.0847141977392
"chg","adults","FLX","g/d_w","fish","LIC","2010",15.722649460436
"chg","adults","FLX","g/d_w","fish","LIC","2020",17.0653702854179
"chg","adults","FLX","g/d_w","fish","NAC","2020",0.218233869093389
"chg","adults","FLX","g/d_w","fish","LCN","2010",14.54824639067
"chg","adults","FLX","g/d_w","fish","LCN","2020",13.9359962408515
"chg","adults","FLX","g/d_w","fish","ECS","2010",7.12348283703485
"chg","adults","FLX","g/d_w","fish","ECS","2020",7.86536011111602
"chg","adults","FLX","g/d_w","fish","MEA","2010",11.4569577217237
"chg","adults","FLX","g/d_w","fish","MEA","2020",9.79297439155201
"chg","adults","FLX","g/d_w","fish","SAS","2010",18.8731864915451
"chg","adults","FLX","g/d_w","fish","SAS","2020",16.7609153267875
"chg","adults","FLX","g/d_w","fish","EAS","2010",0.047107036470976
"chg","adults","FLX","g/d_w","fish","EAS","2020",0.0469630152711105
"chg","adults","FLX","g/d_w","fish","SSF","2010",13.9394173717301
"chg","adults","FLX","g/d_w","fish","SSF","2020",16.4259443159251
"chg","adults","FLX","g/d_w","fish","AGO","2010",3.83362700857796
"chg","adults","FLX","g/d_w","fish","AGO","2020",6.23852971994052
"chg","adults","FLX","g/d_w","fish","ALB","2010",18.7623174910443
"chg","adults","FLX","g/d_w","fish","ALB","2020",15.6497035638999
"chg","adults","FLX","g/d_w","fish","ARE","2010",7.105427357601E-15
"chg","adults","FLX","g/d_w","fish","ARG","2010",19.7681760657533
"chg","adults","FLX","g/d_w","fish","ARG","2020",18.7875096779343
"chg","adults","FLX","g/d_w","fish","ARM","2010",23.923430100795
"chg","adults","FLX","g/d_w","fish","ARM","2020",19.7635091747233
"chg","adults","FLX","g/d_w","fish","AUT","2010",11.3692766448059
"chg","adults","FLX","g/d_w","fish","AUT","2020",11.2002956918308
"chg","adults","FLX","g/d_w","fish","AZE","2010",24.1293307571777
"chg","adults","FLX","g/d_w","fish","AZE","2020",24.8685664475416
"chg","adults","FLX","g/d_w","fish","BDI","2020",23.0285709737058
"chg","adults","FLX","g/d_w","fish","BEL","2020",1.01023628083919
"chg","adults","FLX","g/d_w","fish","BEN","2010",10.3493588450181
"chg","adults","FLX","g/d_w","fish","BEN","2020",8.69617935765704
"chg","adults","FLX","g/d_w","fish","BFA","2010",21.1499380360858
"chg","adults","FLX","g/d_w","fish","BFA","2020",16.6446886721567
"chg","adults","FLX","g/d_w","fish","BGD","2010",3.45833525977382
"chg","adults","FLX","g/d_w","fish","BGR","2010",17.4563213427315
"chg","adults","FLX","g/d_w","fish","BGR","2020",16.9849484507555
"chg","adults","FLX","g/d_w","fish","BHR","2020",6.64569692066249
"chg","adults","FLX","g/d_w","fish","BHS","2010",1.4210854715202E-14
"chg","adults","FLX","g/d_w","fish","BIH","2010",18.6209553358588
"chg","adults","FLX","g/d_w","fish","BIH","2020",16.9620094129197
"chg","adults","FLX","g/d_w","fish","BLR","2010",2.22370163633318
"chg","adults","FLX","g/d_w","fish","BLR","2020",10.1995214200883
"chg","adults","FLX","g/d_w","fish","BLZ","2010",0.763799978155255
"chg","adults","FLX","g/d_w","fish","BLZ","2020",4.94068706548973
"chg","adults","FLX","g/d_w","fish","BOL","2010",24.4198449582734
"chg","adults","FLX","g/d_w","fish","BOL","2020",22.9009504378728
"chg","adults","FLX","g/d_w","fish","BRA","2010",16.9502707965148
"chg","adults","FLX","g/d_w","fish","BRA","2020",17.9024594925936
"chg","adults","FLX","g/d_w","fish","BRB","2020",-1.4210854715202E-14
"chg","adults","FLX","g/d_w","fish","BTN","2020",20.167545382241
"chg","adults","FLX","g/d_w","fish","BWA","2010",22.1958486791002
"chg","adults","FLX","g/d_w","fish","BWA","2020",24.1255969647643
"chg","adults","FLX","g/d_w","fish","CAF","2010",12.3616117070411
"chg","adults","FLX","g/d_w","fish","CAF","2020",13.5264956439899
"chg","adults","FLX","g/d_w","fish","CAN","2020",1.4999697720154
"chg","adults","FLX","g/d_w","fish","CHE","2010",4.4815294231087
"chg","adults","FLX","g/d_w","fish","CHE","2020",7.52119183988297
"chg","adults","FLX","g/d_w","fish","CHL","2010",5.81621239884851
"chg","adults","FLX","g/d_w","fish","CHL","2020",6.57666536549331
"chg","adults","FLX","g/d_w","fish","CIV","2010",8.76158119378136
"chg","adults","FLX","g/d_w","fish","CIV","2020",0.076951716294527
"chg","adults","FLX","g/d_w","fish","CMR","2010",3.01031206935303
"chg","adults","FLX","g/d_w","fish","CMR","2020",1.80424333644998
"chg","adults","FLX","g/d_w","fish","COD","2010",19.596994471833
"chg","adults","FLX","g/d_w","fish","COD","2020",20.7782618013571
"chg","adults","FLX","g/d_w","fish","COL","2010",19.2964413517259
"chg","adults","FLX","g/d_w","fish","COL","2020",15.5988729754964
"chg","adults","FLX","g/d_w","fish","COM","2010",1.42675824493351
"chg","adults","FLX","g/d_w","fish","COM","2020",5.98250279586965
"chg","adults","FLX","g/d_w","fish","CPV","2010",7.83887732634992
"chg","adults","FLX","g/d_w","fish","CPV","2020",12.3449437733585
"chg","adults","FLX","g/d_w","fish","CRI","2010",12.9914149234693
"chg","adults","FLX","g/d_w","fish","CRI","2020",3.56867799090179
"chg","adults","FLX","g/d_w","fish","CUB","2010",20.2347984729208
"chg","adults","FLX","g/d_w","fish","CUB","2020",20.1054013870353
"chg","adults","FLX","g/d_w","fish","CZE","2010",14.2612248883572
"chg","adults","FLX","g/d_w","fish","CZE","2020",13.613210409951
"chg","adults","FLX","g/d_w","fish","DEU","2010",8.91717451972383
"chg","adults","FLX","g/d_w","fish","DEU","2020",12.208381297404
"chg","adults","FLX","g/d_w","fish","DJI","2010",23.8396766295742
"chg","adults","FLX","g/d_w","fish","DJI","2020",23.0408892682286
"chg","adults","FLX","g/d_w","fish","DOM","2010",14.6601654474061
"chg","adults","FLX","g/d_w","fish","DOM","2020",15.1819809947925
"chg","adults","FLX","g/d_w","fish","DZA","2010",22.4517084921106
"chg","adults","FLX","g/d_w","fish","DZA","2020",22.9063992083403
"chg","adults","FLX","g/d_w","fish","ECU","2010",14.2649735908362
"chg","adults","FLX","g/d_w","fish","ECU","2020",13.9399840838764
"chg","adults","FLX","g/d_w","fish","EST","2010",9.57212394682639
"chg","adults","FLX","g/d_w","fish","EST","2020",7.29505196292983
"chg","adults","FLX","g/d_w","fish","ETH","2010",27.7069438508774
"chg","adults","FLX","g/d_w","fish","ETH","2020",27.2356335720881
"chg","adults","FLX","g/d_w","fish","FIN","2010",-7.105427357601E-15
"chg","adults","FLX","g/d_w","fish","FJI","2010",-7.105427357601E-15
"chg","adults","FLX","g/d_w","fish","FJI","2020",-7.105427357601E-15
"chg","adults","FLX","g/d_w","fish","FRA","2010",7.105427357601E-15
"chg","adults","FLX","g/d_w","fish","GBR","2010",0.341520415758009
"chg","adults","FLX","g/d_w","fish","GBR","2020",3.14674250861619
"chg","adults","FLX","g/d_w","fish","GEO","2010",11.1513972562102
"chg","adults","FLX","g/d_w","fish","GEO","2020",10.7709377623971
"chg","adults","FLX","g/d_w","fish","GHA","2010",0.946145112187093
"chg","adults","FLX","g/d_w","fish","GHA","2020",3.5527136788005E-15
"chg","adults","FLX","g/d_w","fish","GIN","2010",14.4763078340616
"chg","adults","FLX","g/d_w","fish","GIN","2020",17.1294044984871
"chg","adults","FLX","g/d_w","fish","GNB","2010",26.5957691560245
"chg","adults","FLX","g/d_w","fish","GNB","2020",26.3634631621484
"chg","adults","FLX","g/d_w","fish","GRC","2010",3.29517407388903
"chg","adults","FLX","g/d_w","fish","GTM","2010",25.0003906786176
